S*_score	SNP_num	quantile	log(local_recomb_rate)
136926.0	25	0.5	-7.903089986991944
137331.646	25	0.505	-7.903089986991944
137765.458	25	0.51	-7.903089986991944
138313.438	25	0.515	-7.903089986991944
138756.0	25	0.52	-7.903089986991944
139578.667	25	0.525	-7.903089986991944
139923.571	25	0.53	-7.903089986991944
140129.098	25	0.535	-7.903089986991944
140485.214	25	0.54	-7.903089986991944
141100.673	25	0.545	-7.903089986991944
141685.167	25	0.55	-7.903089986991944
142364.875	25	0.555	-7.903089986991944
142641.286	25	0.56	-7.903089986991944
142987.5	25	0.565	-7.903089986991944
143994.588	25	0.57	-7.903089986991944
144503.095	25	0.575	-7.903089986991944
145255.714	25	0.58	-7.903089986991944
145795.938	25	0.585	-7.903089986991944
145903.51	25	0.59	-7.903089986991944
146404.635	25	0.595	-7.903089986991944
146907.143	25	0.6	-7.903089986991944
147512.5	25	0.605	-7.903089986991944
148106.25	25	0.61	-7.903089986991944
148868.208	25	0.615	-7.903089986991944
149378.75	25	0.62	-7.903089986991944
149714.167	25	0.625	-7.903089986991944
150033.036	25	0.63	-7.903089986991944
150385.014	25	0.635	-7.903089986991944
150924.2	25	0.64	-7.903089986991944
151449.808	25	0.645	-7.903089986991944
151782.111	25	0.65	-7.903089986991944
152535.07	25	0.655	-7.903089986991944
152906.538	25	0.66	-7.903089986991944
153377.048	25	0.665	-7.903089986991944
153516.515	25	0.67	-7.903089986991944
154104.302	25	0.675	-7.903089986991944
154614.286	25	0.68	-7.903089986991944
155626.208	25	0.685	-7.903089986991944
156588.214	25	0.69	-7.903089986991944
156796.223	25	0.695	-7.903089986991944
157328.214	25	0.7	-7.903089986991944
158078.75	25	0.705	-7.903089986991944
158647.137	25	0.71	-7.903089986991944
159132.846	25	0.715	-7.903089986991944
159544.615	25	0.72	-7.903089986991944
160368.791	25	0.725	-7.903089986991944
160960.893	25	0.73	-7.903089986991944
161679.708	25	0.735	-7.903089986991944
162271.019	25	0.74	-7.903089986991944
163345.797	25	0.745	-7.903089986991944
164012.893	25	0.75	-7.903089986991944
164852.523	25	0.755	-7.903089986991944
165714.4	25	0.76	-7.903089986991944
166587.103	25	0.765	-7.903089986991944
166938.571	25	0.77	-7.903089986991944
167852.232	25	0.775	-7.903089986991944
168534.286	25	0.78	-7.903089986991944
169056.048	25	0.785	-7.903089986991944
170683.393	25	0.79	-7.903089986991944
171518.938	25	0.795	-7.903089986991944
171895.385	25	0.8	-7.903089986991944
172301.964	25	0.805	-7.903089986991944
173038.67	25	0.81	-7.903089986991944
173460.714	25	0.815	-7.903089986991944
173986.786	25	0.82	-7.903089986991944
174778.571	25	0.825	-7.903089986991944
175307.225	25	0.83	-7.903089986991944
176236.091	25	0.835	-7.903089986991944
177428.429	25	0.84	-7.903089986991944
177973.562	25	0.845	-7.903089986991944
179039.884	25	0.85	-7.903089986991944
179517.487	25	0.855	-7.903089986991944
179999.231	25	0.86	-7.903089986991944
180548.125	25	0.865	-7.903089986991944
181451.214	25	0.87	-7.903089986991944
182271.188	25	0.875	-7.903089986991944
184262.929	25	0.88	-7.903089986991944
185616.923	25	0.885	-7.903089986991944
187453.077	25	0.89	-7.903089986991944
188073.946	25	0.895	-7.903089986991944
189051.429	25	0.9	-7.903089986991944
190220.045	25	0.905	-7.903089986991944
190789.643	25	0.91	-7.903089986991944
191749.741	25	0.915	-7.903089986991944
193339.231	25	0.92	-7.903089986991944
195260.357	25	0.925	-7.903089986991944
196332.214	25	0.93	-7.903089986991944
197059.348	25	0.935	-7.903089986991944
197673.872	25	0.94	-7.903089986991944
199527.321	25	0.945	-7.903089986991944
201781.429	25	0.95	-7.903089986991944
204435.764	25	0.955	-7.903089986991944
207252.857	25	0.96	-7.903089986991944
208784.589	25	0.965	-7.903089986991944
210603.661	25	0.97	-7.903089986991944
213767.5	25	0.975	-7.903089986991944
219731.508	25	0.98	-7.903089986991944
221878.036	25	0.985	-7.903089986991944
226340.0	25	0.99	-7.903089986991944
234329.88	25	0.995	-7.903089986991944
182700.036	50	0.5	-7.903089986991944
182921.432	50	0.505	-7.903089986991944
183279.771	50	0.51	-7.903089986991944
183845.405	50	0.515	-7.903089986991944
184253.143	50	0.52	-7.903089986991944
184823.114	50	0.525	-7.903089986991944
185027.071	50	0.53	-7.903089986991944
185368.536	50	0.535	-7.903089986991944
185665.55	50	0.54	-7.903089986991944
186075.802	50	0.545	-7.903089986991944
186637.5	50	0.55	-7.903089986991944
187336.016	50	0.555	-7.903089986991944
187729.986	50	0.56	-7.903089986991944
188276.404	50	0.565	-7.903089986991944
188568.011	50	0.57	-7.903089986991944
189005.631	50	0.575	-7.903089986991944
189494.176	50	0.58	-7.903089986991944
189865.464	50	0.585	-7.903089986991944
190568.314	50	0.59	-7.903089986991944
190790.141	50	0.595	-7.903089986991944
191546.0	50	0.6	-7.903089986991944
191955.071	50	0.605	-7.903089986991944
192795.44	50	0.61	-7.903089986991944
193475.441	50	0.615	-7.903089986991944
193711.555	50	0.62	-7.903089986991944
194425.714	50	0.625	-7.903089986991944
194867.004	50	0.63	-7.903089986991944
195266.75	50	0.635	-7.903089986991944
196275.657	50	0.64	-7.903089986991944
196798.638	50	0.645	-7.903089986991944
197548.214	50	0.65	-7.903089986991944
198697.5	50	0.655	-7.903089986991944
199322.664	50	0.66	-7.903089986991944
199743.755	50	0.665	-7.903089986991944
200348.128	50	0.67	-7.903089986991944
200813.714	50	0.675	-7.903089986991944
201702.286	50	0.68	-7.903089986991944
202027.071	50	0.685	-7.903089986991944
202489.369	50	0.69	-7.903089986991944
203150.054	50	0.695	-7.903089986991944
203513.679	50	0.7	-7.903089986991944
203943.784	50	0.705	-7.903089986991944
204284.857	50	0.71	-7.903089986991944
204761.036	50	0.715	-7.903089986991944
205114.386	50	0.72	-7.903089986991944
