S*_score	SNP_num	quantile	log(local_recomb_rate)
117689.5	25	0.5	-7.903089986991944
117792.103	25	0.505	-7.903089986991944
117989.2	25	0.51	-7.903089986991944
118881.947	25	0.515	-7.903089986991944
119324.0	25	0.52	-7.903089986991944
119845.983	25	0.525	-7.903089986991944
120428.06	25	0.53	-7.903089986991944
121023.3	25	0.535	-7.903089986991944
121253.867	25	0.54	-7.903089986991944
121625.89	25	0.545	-7.903089986991944
122224.5	25	0.55	-7.903089986991944
122634.675	25	0.555	-7.903089986991944
123013.5	25	0.56	-7.903089986991944
123202.133	25	0.565	-7.903089986991944
123694.791	25	0.57	-7.903089986991944
124028.267	25	0.575	-7.903089986991944
124667.01	25	0.58	-7.903089986991944
125203.7	25	0.585	-7.903089986991944
126060.6	25	0.59	-7.903089986991944
126350.6	25	0.595	-7.903089986991944
127180.0	25	0.6	-7.903089986991944
127407.29	25	0.605	-7.903089986991944
128415.2	25	0.61	-7.903089986991944
129315.223	25	0.615	-7.903089986991944
129851.915	25	0.62	-7.903089986991944
130653.865	25	0.625	-7.903089986991944
131334.4	25	0.63	-7.903089986991944
131560.0	25	0.635	-7.903089986991944
132087.162	25	0.64	-7.903089986991944
132973.833	25	0.645	-7.903089986991944
133882.0	25	0.65	-7.903089986991944
134115.507	25	0.655	-7.903089986991944
134504.0	25	0.66	-7.903089986991944
135139.095	25	0.665	-7.903089986991944
135556.114	25	0.67	-7.903089986991944
136233.2	25	0.675	-7.903089986991944
136486.864	25	0.68	-7.903089986991944
137022.2	25	0.685	-7.903089986991944
137495.1	25	0.69	-7.903089986991944
138317.2	25	0.695	-7.903089986991944
138758.1	25	0.7	-7.903089986991944
139022.4	25	0.705	-7.903089986991944
139382.667	25	0.71	-7.903089986991944
140353.64	25	0.715	-7.903089986991944
140753.6	25	0.72	-7.903089986991944
141233.356	25	0.725	-7.903089986991944
141761.96	25	0.73	-7.903089986991944
142040.48	25	0.735	-7.903089986991944
142592.8	25	0.74	-7.903089986991944
142937.267	25	0.745	-7.903089986991944
144850.0	25	0.75	-7.903089986991944
145519.12	25	0.755	-7.903089986991944
145872.4	25	0.76	-7.903089986991944
146504.4	25	0.765	-7.903089986991944
147792.6	25	0.77	-7.903089986991944
148124.429	25	0.775	-7.903089986991944
148821.6	25	0.78	-7.903089986991944
149379.033	25	0.785	-7.903089986991944
149866.1	25	0.79	-7.903089986991944
150692.46	25	0.795	-7.903089986991944
151252.52	25	0.8	-7.903089986991944
151763.657	25	0.805	-7.903089986991944
152574.0	25	0.81	-7.903089986991944
153115.586	25	0.815	-7.903089986991944
153444.467	25	0.82	-7.903089986991944
154611.333	25	0.825	-7.903089986991944
155531.067	25	0.83	-7.903089986991944
155938.05	25	0.835	-7.903089986991944
156616.8	25	0.84	-7.903089986991944
157610.0	25	0.845	-7.903089986991944
