S*_score	SNP_num	quantile	log(local_recomb_rate)
115300.0	25	0.5	-7.903089986991944
116036.95	25	0.505	-7.903089986991944
116686.933	25	0.51	-7.903089986991944
117599.494	25	0.515	-7.903089986991944
118052.0	25	0.52	-7.903089986991944
118345.636	25	0.525	-7.903089986991944
118922.867	25	0.53	-7.903089986991944
119455.6	25	0.535	-7.903089986991944
120673.867	25	0.54	-7.903089986991944
121082.04	25	0.545	-7.903089986991944
121583.975	25	0.55	-7.903089986991944
121756.543	25	0.555	-7.903089986991944
122052.533	25	0.56	-7.903089986991944
122384.707	25	0.565	-7.903089986991944
122515.25	25	0.57	-7.903089986991944
123097.4	25	0.575	-7.903089986991944
123864.019	25	0.58	-7.903089986991944
124555.033	25	0.585	-7.903089986991944
124675.877	25	0.59	-7.903089986991944
125098.978	25	0.595	-7.903089986991944
125541.333	25	0.6	-7.903089986991944
125996.08	25	0.605	-7.903089986991944
126452.743	25	0.61	-7.903089986991944
127218.5	25	0.615	-7.903089986991944
128145.818	25	0.62	-7.903089986991944
128244.393	25	0.625	-7.903089986991944
128566.33	25	0.63	-7.903089986991944
128998.52	25	0.635	-7.903089986991944
129602.72	25	0.64	-7.903089986991944
130307.029	25	0.645	-7.903089986991944
131021.0	25	0.65	-7.903089986991944
131538.123	25	0.655	-7.903089986991944
132525.6	25	0.66	-7.903089986991944
133480.608	25	0.665	-7.903089986991944
134241.2	25	0.67	-7.903089986991944
135616.0	25	0.675	-7.903089986991944
135999.2	25	0.68	-7.903089986991944
137517.5	25	0.685	-7.903089986991944
137948.4	25	0.69	-7.903089986991944
138540.2	25	0.695	-7.903089986991944
138993.0	25	0.7	-7.903089986991944
139407.16	25	0.705	-7.903089986991944
139922.64	25	0.71	-7.903089986991944
141103.053	25	0.715	-7.903089986991944
141424.8	25	0.72	-7.903089986991944
142125.561	25	0.725	-7.903089986991944
142812.6	25	0.73	-7.903089986991944
143268.45	25	0.735	-7.903089986991944
143671.051	25	0.74	-7.903089986991944
144144.4	25	0.745	-7.903089986991944
144707.5	25	0.75	-7.903089986991944
146033.53	25	0.755	-7.903089986991944
146495.886	25	0.76	-7.903089986991944
147404.369	25	0.765	-7.903089986991944
147706.885	25	0.77	-7.903089986991944
147984.5	25	0.775	-7.903089986991944
148647.953	25	0.78	-7.903089986991944
148903.0	25	0.785	-7.903089986991944
150750.343	25	0.79	-7.903089986991944
151787.112	25	0.795	-7.903089986991944
153188.571	25	0.8	-7.903089986991944
153535.173	25	0.805	-7.903089986991944
154325.6	25	0.81	-7.903089986991944
155490.025	25	0.815	-7.903089986991944
156636.39	25	0.82	-7.903089986991944
156808.833	25	0.825	-7.903089986991944
157603.74	25	0.83	-7.903089986991944
158467.763	25	0.835	-7.903089986991944
159266.312	25	0.84	-7.903089986991944
159962.793	25	0.845	-7.903089986991944
161166.0	25	0.85	-7.903089986991944
161326.871	25	0.855	-7.903089986991944
162102.4	25	0.86	-7.903089986991944
163242.8	25	0.865	-7.903089986991944
163739.846	25	0.87	-7.903089986991944
165099.5	25	0.875	-7.903089986991944
166604.0	25	0.88	-7.903089986991944
167308.8	25	0.885	-7.903089986991944
168354.633	25	0.89	-7.903089986991944
169024.96	25	0.895	-7.903089986991944
169777.6	25	0.9	-7.903089986991944
170847.501	25	0.905	-7.903089986991944
171516.0	25	0.91	-7.903089986991944
174263.2	25	0.915	-7.903089986991944
175484.8	25	0.92	-7.903089986991944
176724.45	25	0.925	-7.903089986991944
177761.44	25	0.93	-7.903089986991944
178675.2	25	0.935	-7.903089986991944
179633.6	25	0.94	-7.903089986991944
180346.067	25	0.945	-7.903089986991944
181519.0	25	0.95	-7.903089986991944
182314.423	25	0.955	-7.903089986991944
183518.06	25	0.96	-7.903089986991944
185964.986	25	0.965	-7.903089986991944
189006.129	25	0.97	-7.903089986991944
191574.0	25	0.975	-7.903089986991944
192927.04	25	0.98	-7.903089986991944
197987.2	25	0.985	-7.903089986991944
200573.4	25	0.99	-7.903089986991944
204798.2	25	0.995	-7.903089986991944
126487.143	50	0.5	-7.903089986991944
126658.125	50	0.505	-7.903089986991944
127027.917	50	0.51	-7.903089986991944
127467.048	50	0.515	-7.903089986991944
127713.333	50	0.52	-7.903089986991944
128516.385	50	0.525	-7.903089986991944
129359.636	50	0.53	-7.903089986991944
129727.0	50	0.535	-7.903089986991944
130209.643	50	0.54	-7.903089986991944
130710.0	50	0.545	-7.903089986991944
131121.357	50	0.55	-7.903089986991944
131538.056	50	0.555	-7.903089986991944
132186.667	50	0.56	-7.903089986991944
132661.429	50	0.565	-7.903089986991944
133280.361	50	0.57	-7.903089986991944
133537.062	50	0.575	-7.903089986991944
134147.244	50	0.58	-7.903089986991944
134650.714	50	0.585	-7.903089986991944
135660.438	50	0.59	-7.903089986991944
136287.024	50	0.595	-7.903089986991944
136626.667	50	0.6	-7.903089986991944
136991.346	50	0.605	-7.903089986991944
137637.857	50	0.61	-7.903089986991944
138379.913	50	0.615	-7.903089986991944
138953.504	50	0.62	-7.903089986991944
139796.292	50	0.625	-7.903089986991944
140082.5	50	0.63	-7.903089986991944
140551.25	50	0.635	-7.903089986991944
141142.222	50	0.64	-7.903089986991944
141519.286	50	0.645	-7.903089986991944
141732.282	50	0.65	-7.903089986991944
142518.92	50	0.655	-7.903089986991944
143219.422	50	0.66	-7.903089986991944
143724.625	50	0.665	-7.903089986991944
