S*_score	SNP_num	quantile	log(local_recomb_rate)
121612.278	25	0.5	-7.903089986991944
121798.626	25	0.505	-7.903089986991944
122524.96	25	0.51	-7.903089986991944
123285.275	25	0.515	-7.903089986991944
123634.045	25	0.52	-7.903089986991944
124338.375	25	0.525	-7.903089986991944
124518.351	25	0.53	-7.903089986991944
124940.0	25	0.535	-7.903089986991944
125247.56	25	0.54	-7.903089986991944
125847.712	25	0.545	-7.903089986991944
126046.388	25	0.55	-7.903089986991944
126211.504	25	0.555	-7.903089986991944
126587.282	25	0.56	-7.903089986991944
126961.939	25	0.565	-7.903089986991944
127372.45	25	0.57	-7.903089986991944
127993.625	25	0.575	-7.903089986991944
128402.211	25	0.58	-7.903089986991944
128659.352	25	0.585	-7.903089986991944
129188.708	25	0.59	-7.903089986991944
129474.875	25	0.595	-7.903089986991944
129628.819	25	0.6	-7.903089986991944
129980.317	25	0.605	-7.903089986991944
130461.092	25	0.61	-7.903089986991944
130659.388	25	0.615	-7.903089986991944
131182.755	25	0.62	-7.903089986991944
131509.018	25	0.625	-7.903089986991944
132624.333	25	0.63	-7.903089986991944
132942.228	25	0.635	-7.903089986991944
133264.24	25	0.64	-7.903089986991944
134008.026	25	0.645	-7.903089986991944
134236.714	25	0.65	-7.903089986991944
134445.925	25	0.655	-7.903089986991944
134636.025	25	0.66	-7.903089986991944
134911.74	25	0.665	-7.903089986991944
135463.654	25	0.67	-7.903089986991944
135796.322	25	0.675	-7.903089986991944
136042.293	25	0.68	-7.903089986991944
136715.3	25	0.685	-7.903089986991944
136881.2	25	0.69	-7.903089986991944
137167.917	25	0.695	-7.903089986991944
137777.0	25	0.7	-7.903089986991944
138160.15	25	0.705	-7.903089986991944
138968.318	25	0.71	-7.903089986991944
139237.333	25	0.715	-7.903089986991944
139663.289	25	0.72	-7.903089986991944
140249.75	25	0.725	-7.903089986991944
140524.567	25	0.73	-7.903089986991944
141008.897	25	0.735	-7.903089986991944
141578.229	25	0.74	-7.903089986991944
142140.549	25	0.745	-7.903089986991944
142358.607	25	0.75	-7.903089986991944
142773.225	25	0.755	-7.903089986991944
143123.005	25	0.76	-7.903089986991944
143692.438	25	0.765	-7.903089986991944
144159.014	25	0.77	-7.903089986991944
144586.0	25	0.775	-7.903089986991944
145261.2	25	0.78	-7.903089986991944
145775.65	25	0.785	-7.903089986991944
146398.037	25	0.79	-7.903089986991944
147198.787	25	0.795	-7.903089986991944
147581.333	25	0.8	-7.903089986991944
148634.917	25	0.805	-7.903089986991944
149084.838	25	0.81	-7.903089986991944
150511.12	25	0.815	-7.903089986991944
151295.989	25	0.82	-7.903089986991944
151761.7	25	0.825	-7.903089986991944
152257.841	25	0.83	-7.903089986991944
153013.973	25	0.835	-7.903089986991944
153463.28	25	0.84	-7.903089986991944
154079.836	25	0.845	-7.903089986991944
154479.0	25	0.85	-7.903089986991944
155429.52	25	0.855	-7.903089986991944
156026.393	25	0.86	-7.903089986991944
156854.79	25	0.865	-7.903089986991944
157260.283	25	0.87	-7.903089986991944
157864.464	25	0.875	-7.903089986991944
158715.594	25	0.88	-7.903089986991944
159053.315	25	0.885	-7.903089986991944
159633.578	25	0.89	-7.903089986991944
160543.751	25	0.895	-7.903089986991944
161841.0	25	0.9	-7.903089986991944
162829.925	25	0.905	-7.903089986991944
163342.55	25	0.91	-7.903089986991944
164164.131	25	0.915	-7.903089986991944
164671.634	25	0.92	-7.903089986991944
166480.625	25	0.925	-7.903089986991944
167405.55	25	0.93	-7.903089986991944
168349.88	25	0.935	-7.903089986991944
170783.429	25	0.94	-7.903089986991944
172526.25	25	0.945	-7.903089986991944
174257.5	25	0.95	-7.903089986991944
175414.807	25	0.955	-7.903089986991944
176403.91	25	0.96	-7.903089986991944
178324.844	25	0.965	-7.903089986991944
179328.5	25	0.97	-7.903089986991944
180034.375	25	0.975	-7.903089986991944
181614.071	25	0.98	-7.903089986991944
185221.325	25	0.985	-7.903089986991944
186518.5	25	0.99	-7.903089986991944
194631.92	25	0.995	-7.903089986991944
145287.708	50	0.5	-7.903089986991944
145522.075	50	0.505	-7.903089986991944
145724.251	50	0.51	-7.903089986991944
146216.591	50	0.515	-7.903089986991944
146350.48	50	0.52	-7.903089986991944
146517.629	50	0.525	-7.903089986991944
146974.517	50	0.53	-7.903089986991944
147209.518	50	0.535	-7.903089986991944
147431.98	50	0.54	-7.903089986991944
147649.874	50	0.545	-7.903089986991944
147967.35	50	0.55	-7.903089986991944
148606.066	50	0.555	-7.903089986991944
148903.594	50	0.56	-7.903089986991944
149396.209	50	0.565	-7.903089986991944
149534.327	50	0.57	-7.903089986991944
149739.828	50	0.575	-7.903089986991944
149951.032	50	0.58	-7.903089986991944
150091.388	50	0.585	-7.903089986991944
150324.995	50	0.59	-7.903089986991944
150740.652	50	0.595	-7.903089986991944
151034.352	50	0.6	-7.903089986991944
151230.201	50	0.605	-7.903089986991944
151334.669	50	0.61	-7.903089986991944
151499.3	50	0.615	-7.903089986991944
151939.22	50	0.62	-7.903089986991944
152315.181	50	0.625	-7.903089986991944
152625.743	50	0.63	-7.903089986991944
152905.41	50	0.635	-7.903089986991944
153215.133	50	0.64	-7.903089986991944
153292.083	50	0.645	-7.903089986991944
153545.544	50	0.65	-7.903089986991944
153890.91	50	0.655	-7.903089986991944
154044.456	50	0.66	-7.903089986991944
154462.103	50	0.665	-7.903089986991944
154715.791	50	0.67	-7.903089986991944
154999.191	50	0.675	-7.903089986991944
155322.324	50	0.68	-7.903089986991944
155629.534	50	0.685	-7.903089986991944
155748.654	50	0.69	-7.903089986991944
156123.469	50	0.695	-7.903089986991944
156299.657	50	0.7	-7.903089986991944
156738.514	50	0.705	-7.903089986991944
156918.625	50	0.71	-7.903089986991944
157181.194	50	0.715	-7.903089986991944
157476.651	50	0.72	-7.903089986991944
157761.908	50	0.725	-7.903089986991944
158239.933	50	0.73	-7.903089986991944
158612.246	50	0.735	-7.903089986991944
159010.741	50	0.74	-7.903089986991944
159401.73	50	0.745	-7.903089986991944
159653.077	50	0.75	-7.903089986991944
159926.154	50	0.755	-7.903089986991944
160168.387	50	0.76	-7.903089986991944
160445.357	50	0.765	-7.903089986991944
160892.986	50	0.77	-7.903089986991944
161273.64	50	0.775	-7.903089986991944
162013.806	50	0.78	-7.903089986991944
162576.853	50	0.785	-7.903089986991944
162924.796	50	0.79	-7.903089986991944
163696.669	50	0.795	-7.903089986991944
164024.831	50	0.8	-7.903089986991944
