S*_score	SNP_num	quantile	log(local_recomb_rate)
110950.5	25	0.5	-7.903089986991944
111196.855	25	0.505	-7.903089986991944
111545.219	25	0.51	-7.903089986991944
111683.8	25	0.515	-7.903089986991944
112048.6	25	0.52	-7.903089986991944
113502.0	25	0.525	-7.903089986991944
114532.01	25	0.53	-7.903089986991944
115088.909	25	0.535	-7.903089986991944
115179.6	25	0.54	-7.903089986991944
115356.518	25	0.545	-7.903089986991944
116102.86	25	0.55	-7.903089986991944
117388.753	25	0.555	-7.903089986991944
117784.72	25	0.56	-7.903089986991944
118168.757	25	0.565	-7.903089986991944
118787.65	25	0.57	-7.903089986991944
119592.262	25	0.575	-7.903089986991944
120913.231	25	0.58	-7.903089986991944
121681.612	25	0.585	-7.903089986991944
122214.197	25	0.59	-7.903089986991944
122852.85	25	0.595	-7.903089986991944
123694.0	25	0.6	-7.903089986991944
124609.076	25	0.605	-7.903089986991944
124845.4	25	0.61	-7.903089986991944
125836.736	25	0.615	-7.903089986991944
126556.455	25	0.62	-7.903089986991944
126877.75	25	0.625	-7.903089986991944
127664.769	25	0.63	-7.903089986991944
128433.05	25	0.635	-7.903089986991944
128802.212	25	0.64	-7.903089986991944
129118.635	25	0.645	-7.903089986991944
129952.846	25	0.65	-7.903089986991944
130453.584	25	0.655	-7.903089986991944
131568.667	25	0.66	-7.903089986991944
132484.2	25	0.665	-7.903089986991944
132943.9	25	0.67	-7.903089986991944
134098.333	25	0.675	-7.903089986991944
134410.613	25	0.68	-7.903089986991944
134905.818	25	0.685	-7.903089986991944
135286.927	25	0.69	-7.903089986991944
135606.99	25	0.695	-7.903089986991944
136568.667	25	0.7	-7.903089986991944
137962.55	25	0.705	-7.903089986991944
138016.2	25	0.71	-7.903089986991944
138123.121	25	0.715	-7.903089986991944
138621.24	25	0.72	-7.903089986991944
138878.175	25	0.725	-7.903089986991944
139284.4	25	0.73	-7.903089986991944
140421.012	25	0.735	-7.903089986991944
141130.0	25	0.74	-7.903089986991944
142917.735	25	0.745	-7.903089986991944
143365.0	25	0.75	-7.903089986991944
145661.486	25	0.755	-7.903089986991944
147022.286	25	0.76	-7.903089986991944
147866.7	25	0.765	-7.903089986991944
149069.31	25	0.77	-7.903089986991944
