S*_score	SNP_num	quantile	log(local_recomb_rate)
109180.0	25	0.5	-7.903089986991944
109463.6	25	0.505	-7.903089986991944
110498.42	25	0.51	-7.903089986991944
111108.4	25	0.515	-7.903089986991944
111875.2	25	0.52	-7.903089986991944
111984.583	25	0.525	-7.903089986991944
112317.003	25	0.53	-7.903089986991944
112979.9	25	0.535	-7.903089986991944
113349.6	25	0.54	-7.903089986991944
113922.5	25	0.545	-7.903089986991944
114491.44	25	0.55	-7.903089986991944
114754.218	25	0.555	-7.903089986991944
115378.4	25	0.56	-7.903089986991944
115489.564	25	0.565	-7.903089986991944
115865.2	25	0.57	-7.903089986991944
116289.0	25	0.575	-7.903089986991944
117395.52	25	0.58	-7.903089986991944
117599.8	25	0.585	-7.903089986991944
118147.0	25	0.59	-7.903089986991944
118532.2	25	0.595	-7.903089986991944
119183.333	25	0.6	-7.903089986991944
120297.8	25	0.605	-7.903089986991944
120404.42	25	0.61	-7.903089986991944
120581.303	25	0.615	-7.903089986991944
120855.733	25	0.62	-7.903089986991944
121230.765	25	0.625	-7.903089986991944
121377.505	25	0.63	-7.903089986991944
122125.133	25	0.635	-7.903089986991944
122627.6	25	0.64	-7.903089986991944
123205.6	25	0.645	-7.903089986991944
124310.0	25	0.65	-7.903089986991944
126430.415	25	0.655	-7.903089986991944
128215.4	25	0.66	-7.903089986991944
128908.854	25	0.665	-7.903089986991944
129469.2	25	0.67	-7.903089986991944
129744.5	25	0.675	-7.903089986991944
130351.733	25	0.68	-7.903089986991944
131218.846	25	0.685	-7.903089986991944
132136.4	25	0.69	-7.903089986991944
133119.4	25	0.695	-7.903089986991944
133786.467	25	0.7	-7.903089986991944
134246.4	25	0.705	-7.903089986991944
134660.663	25	0.71	-7.903089986991944
135125.87	25	0.715	-7.903089986991944
135574.4	25	0.72	-7.903089986991944
136387.0	25	0.725	-7.903089986991944
137175.2	25	0.73	-7.903089986991944
138128.3	25	0.735	-7.903089986991944
138445.371	25	0.74	-7.903089986991944
138969.06	25	0.745	-7.903089986991944
139691.346	25	0.75	-7.903089986991944
140252.52	25	0.755	-7.903089986991944
140573.68	25	0.76	-7.903089986991944
141131.8	25	0.765	-7.903089986991944
141524.0	25	0.77	-7.903089986991944
143335.75	25	0.775	-7.903089986991944
144182.08	25	0.78	-7.903089986991944
144659.6	25	0.785	-7.903089986991944
144992.8	25	0.79	-7.903089986991944
145859.867	25	0.795	-7.903089986991944
146776.0	25	0.8	-7.903089986991944
147484.2	25	0.805	-7.903089986991944
