S*_score	SNP_num	quantile	log(local_recomb_rate)
115839.286	25	0.5	-7.903089986991944
116223.218	25	0.505	-7.903089986991944
117766.88	25	0.51	-7.903089986991944
118484.3	25	0.515	-7.903089986991944
119085.6	25	0.52	-7.903089986991944
119576.5	25	0.525	-7.903089986991944
120379.433	25	0.53	-7.903089986991944
120776.597	25	0.535	-7.903089986991944
121182.269	25	0.54	-7.903089986991944
121808.582	25	0.545	-7.903089986991944
122194.0	25	0.55	-7.903089986991944
122581.95	25	0.555	-7.903089986991944
122723.36	25	0.56	-7.903089986991944
122957.375	25	0.565	-7.903089986991944
123188.857	25	0.57	-7.903089986991944
123898.808	25	0.575	-7.903089986991944
124574.44	25	0.58	-7.903089986991944
125443.696	25	0.585	-7.903089986991944
126035.429	25	0.59	-7.903089986991944
126428.2	25	0.595	-7.903089986991944
127436.0	25	0.6	-7.903089986991944
128757.2	25	0.605	-7.903089986991944
129251.21	25	0.61	-7.903089986991944
129983.4	25	0.615	-7.903089986991944
130651.765	25	0.62	-7.903089986991944
131082.5	25	0.625	-7.903089986991944
131841.8	25	0.63	-7.903089986991944
132263.521	25	0.635	-7.903089986991944
132396.0	25	0.64	-7.903089986991944
133145.625	25	0.645	-7.903089986991944
133583.344	25	0.65	-7.903089986991944
134913.086	25	0.655	-7.903089986991944
135111.2	25	0.66	-7.903089986991944
135490.152	25	0.665	-7.903089986991944
135888.4	25	0.67	-7.903089986991944
136280.956	25	0.675	-7.903089986991944
136516.56	25	0.68	-7.903089986991944
136828.4	25	0.685	-7.903089986991944
137410.6	25	0.69	-7.903089986991944
137820.1	25	0.695	-7.903089986991944
138309.6	25	0.7	-7.903089986991944
139256.8	25	0.705	-7.903089986991944
140343.381	25	0.71	-7.903089986991944
141381.792	25	0.715	-7.903089986991944
142049.244	25	0.72	-7.903089986991944
142307.0	25	0.725	-7.903089986991944
142455.014	25	0.73	-7.903089986991944
142772.095	25	0.735	-7.903089986991944
142886.533	25	0.74	-7.903089986991944
143482.25	25	0.745	-7.903089986991944
144309.835	25	0.75	-7.903089986991944
144675.383	25	0.755	-7.903089986991944
145536.923	25	0.76	-7.903089986991944
146457.814	25	0.765	-7.903089986991944
147390.733	25	0.77	-7.903089986991944
147699.675	25	0.775	-7.903089986991944
147914.74	25	0.78	-7.903089986991944
148385.1	25	0.785	-7.903089986991944
149168.4	25	0.79	-7.903089986991944
150312.8	25	0.795	-7.903089986991944
150635.6	25	0.8	-7.903089986991944
151234.879	25	0.805	-7.903089986991944
151905.25	25	0.81	-7.903089986991944
152754.506	25	0.815	-7.903089986991944
154111.417	25	0.82	-7.903089986991944
154700.75	25	0.825	-7.903089986991944
156462.6	25	0.83	-7.903089986991944
157224.005	25	0.835	-7.903089986991944
158070.933	25	0.84	-7.903089986991944
158872.009	25	0.845	-7.903089986991944
161376.172	25	0.85	-7.903089986991944
162452.3	25	0.855	-7.903089986991944
164037.185	25	0.86	-7.903089986991944
165169.077	25	0.865	-7.903089986991944
165479.33	25	0.87	-7.903089986991944
166592.5	25	0.875	-7.903089986991944
167357.6	25	0.88	-7.903089986991944
168043.7	25	0.885	-7.903089986991944
169722.0	25	0.89	-7.903089986991944
171272.971	25	0.895	-7.903089986991944
173308.769	25	0.9	-7.903089986991944
173793.232	25	0.905	-7.903089986991944
174226.0	25	0.91	-7.903089986991944
175643.7	25	0.915	-7.903089986991944
175957.714	25	0.92	-7.903089986991944
176852.989	25	0.925	-7.903089986991944
178705.9	25	0.93	-7.903089986991944
180602.6	25	0.935	-7.903089986991944
181733.2	25	0.94	-7.903089986991944
183580.227	25	0.945	-7.903089986991944
184585.333	25	0.95	-7.903089986991944
185242.582	25	0.955	-7.903089986991944
186568.8	25	0.96	-7.903089986991944
187673.286	25	0.965	-7.903089986991944
192823.5	25	0.97	-7.903089986991944
193758.269	25	0.975	-7.903089986991944
195585.2	25	0.98	-7.903089986991944
197902.267	25	0.985	-7.903089986991944
199022.2	25	0.99	-7.903089986991944
201289.735	25	0.995	-7.903089986991944
123299.833	50	0.5	-7.903089986991944
123870.71	50	0.505	-7.903089986991944
125016.985	50	0.51	-7.903089986991944
125413.857	50	0.515	-7.903089986991944
125735.733	50	0.52	-7.903089986991944
126104.444	50	0.525	-7.903089986991944
126308.892	50	0.53	-7.903089986991944
126850.089	50	0.535	-7.903089986991944
127141.1	50	0.54	-7.903089986991944
127814.0	50	0.545	-7.903089986991944
128684.286	50	0.55	-7.903089986991944
129290.471	50	0.555	-7.903089986991944
129670.6	50	0.56	-7.903089986991944
130005.886	50	0.565	-7.903089986991944
130552.571	50	0.57	-7.903089986991944
130981.538	50	0.575	-7.903089986991944
131473.765	50	0.58	-7.903089986991944
131951.71	50	0.585	-7.903089986991944
132351.615	50	0.59	-7.903089986991944
132860.871	50	0.595	-7.903089986991944
133676.364	50	0.6	-7.903089986991944
134082.0	50	0.605	-7.903089986991944
134919.6	50	0.61	-7.903089986991944
135405.748	50	0.615	-7.903089986991944
135810.0	50	0.62	-7.903089986991944
136460.0	50	0.625	-7.903089986991944
137088.0	50	0.63	-7.903089986991944
137736.0	50	0.635	-7.903089986991944
138067.2	50	0.64	-7.903089986991944
