S*_score	SNP_num	quantile	log(local_recomb_rate)
116766.0	25	0.5	-7.903089986991944
116977.07	25	0.505	-7.903089986991944
118085.483	25	0.51	-7.903089986991944
118359.708	25	0.515	-7.903089986991944
118830.24	25	0.52	-7.903089986991944
119222.383	25	0.525	-7.903089986991944
119380.54	25	0.53	-7.903089986991944
119633.571	25	0.535	-7.903089986991944
119910.114	25	0.54	-7.903089986991944
119960.0	25	0.545	-7.903089986991944
120066.0	25	0.55	-7.903089986991944
120983.9	25	0.555	-7.903089986991944
122480.267	25	0.56	-7.903089986991944
123013.5	25	0.565	-7.903089986991944
123265.8	25	0.57	-7.903089986991944
124415.045	25	0.575	-7.903089986991944
125997.66	25	0.58	-7.903089986991944
126270.8	25	0.585	-7.903089986991944
127477.8	25	0.59	-7.903089986991944
128837.991	25	0.595	-7.903089986991944
129460.617	25	0.6	-7.903089986991944
129656.267	25	0.605	-7.903089986991944
131259.4	25	0.61	-7.903089986991944
131329.5	25	0.615	-7.903089986991944
131763.4	25	0.62	-7.903089986991944
132296.25	25	0.625	-7.903089986991944
132803.19	25	0.63	-7.903089986991944
134371.645	25	0.635	-7.903089986991944
134788.0	25	0.64	-7.903089986991944
135179.9	25	0.645	-7.903089986991944
135658.0	25	0.65	-7.903089986991944
136452.1	25	0.655	-7.903089986991944
136769.2	25	0.66	-7.903089986991944
137537.1	25	0.665	-7.903089986991944
138567.8	25	0.67	-7.903089986991944
139462.092	25	0.675	-7.903089986991944
140021.787	25	0.68	-7.903089986991944
141761.1	25	0.685	-7.903089986991944
143465.6	25	0.69	-7.903089986991944
144003.1	25	0.695	-7.903089986991944
145077.333	25	0.7	-7.903089986991944
146002.8	25	0.705	-7.903089986991944
146140.0	25	0.71	-7.903089986991944
146166.18	25	0.715	-7.903089986991944
146241.76	25	0.72	-7.903089986991944
146611.5	25	0.725	-7.903089986991944
147587.92	25	0.73	-7.903089986991944
148237.16	25	0.735	-7.903089986991944
150849.2	25	0.74	-7.903089986991944
152648.475	25	0.745	-7.903089986991944
153343.75	25	0.75	-7.903089986991944
153895.845	25	0.755	-7.903089986991944
154241.181	25	0.76	-7.903089986991944
154850.179	25	0.765	-7.903089986991944
155973.7	25	0.77	-7.903089986991944
157408.825	25	0.775	-7.903089986991944
158300.838	25	0.78	-7.903089986991944
158375.144	25	0.785	-7.903089986991944
159144.33	25	0.79	-7.903089986991944
160128.9	25	0.795	-7.903089986991944
161728.0	25	0.8	-7.903089986991944
162282.55	25	0.805	-7.903089986991944
163582.6	25	0.81	-7.903089986991944
165111.9	25	0.815	-7.903089986991944
165683.74	25	0.82	-7.903089986991944
166998.0	25	0.825	-7.903089986991944
167114.6	25	0.83	-7.903089986991944
167438.743	25	0.835	-7.903089986991944
167817.607	25	0.84	-7.903089986991944
169562.708	25	0.845	-7.903089986991944
169874.5	25	0.85	-7.903089986991944
170033.1	25	0.855	-7.903089986991944
170634.4	25	0.86	-7.903089986991944
