S*_score	SNP_num	quantile	log(local_recomb_rate)
121200.0	25	0.5	-7.903089986991944
121366.252	25	0.505	-7.903089986991944
121622.72	25	0.51	-7.903089986991944
121879.759	25	0.515	-7.903089986991944
122376.052	25	0.52	-7.903089986991944
122687.917	25	0.525	-7.903089986991944
123178.884	25	0.53	-7.903089986991944
123714.861	25	0.535	-7.903089986991944
124478.286	25	0.54	-7.903089986991944
124753.767	25	0.545	-7.903089986991944
125336.0	25	0.55	-7.903089986991944
125852.64	25	0.555	-7.903089986991944
126177.327	25	0.56	-7.903089986991944
126280.0	25	0.565	-7.903089986991944
126594.618	25	0.57	-7.903089986991944
127001.75	25	0.575	-7.903089986991944
127561.422	25	0.58	-7.903089986991944
128578.98	25	0.585	-7.903089986991944
128784.971	25	0.59	-7.903089986991944
128976.713	25	0.595	-7.903089986991944
129121.489	25	0.6	-7.903089986991944
129474.27	25	0.605	-7.903089986991944
130010.533	25	0.61	-7.903089986991944
130580.2	25	0.615	-7.903089986991944
130832.286	25	0.62	-7.903089986991944
131425.0	25	0.625	-7.903089986991944
131922.24	25	0.63	-7.903089986991944
132259.217	25	0.635	-7.903089986991944
132687.2	25	0.64	-7.903089986991944
132852.348	25	0.645	-7.903089986991944
133217.0	25	0.65	-7.903089986991944
133607.133	25	0.655	-7.903089986991944
134076.0	25	0.66	-7.903089986991944
134581.8	25	0.665	-7.903089986991944
134719.486	25	0.67	-7.903089986991944
135088.0	25	0.675	-7.903089986991944
135691.877	25	0.68	-7.903089986991944
136160.408	25	0.685	-7.903089986991944
136666.715	25	0.69	-7.903089986991944
137149.9	25	0.695	-7.903089986991944
137420.814	25	0.7	-7.903089986991944
138060.172	25	0.705	-7.903089986991944
139013.6	25	0.71	-7.903089986991944
140907.867	25	0.715	-7.903089986991944
141313.198	25	0.72	-7.903089986991944
142173.583	25	0.725	-7.903089986991944
142349.56	25	0.73	-7.903089986991944
142681.6	25	0.735	-7.903089986991944
143221.309	25	0.74	-7.903089986991944
144340.771	25	0.745	-7.903089986991944
144787.143	25	0.75	-7.903089986991944
145500.98	25	0.755	-7.903089986991944
145911.01	25	0.76	-7.903089986991944
146744.667	25	0.765	-7.903089986991944
147384.3	25	0.77	-7.903089986991944
147649.384	25	0.775	-7.903089986991944
147998.031	25	0.78	-7.903089986991944
149048.5	25	0.785	-7.903089986991944
149858.254	25	0.79	-7.903089986991944
150528.4	25	0.795	-7.903089986991944
151117.143	25	0.8	-7.903089986991944
152280.64	25	0.805	-7.903089986991944
153167.84	25	0.81	-7.903089986991944
153478.85	25	0.815	-7.903089986991944
154372.249	25	0.82	-7.903089986991944
155047.017	25	0.825	-7.903089986991944
156195.1	25	0.83	-7.903089986991944
156779.583	25	0.835	-7.903089986991944
157624.382	25	0.84	-7.903089986991944
158179.412	25	0.845	-7.903089986991944
158897.95	25	0.85	-7.903089986991944
159641.4	25	0.855	-7.903089986991944
160082.72	25	0.86	-7.903089986991944
160629.59	25	0.865	-7.903089986991944
161800.757	25	0.87	-7.903089986991944
162575.75	25	0.875	-7.903089986991944
163377.6	25	0.88	-7.903089986991944
165771.4	25	0.885	-7.903089986991944
166676.667	25	0.89	-7.903089986991944
168099.35	25	0.895	-7.903089986991944
169070.933	25	0.9	-7.903089986991944
169769.9	25	0.905	-7.903089986991944
170691.414	25	0.91	-7.903089986991944
172305.4	25	0.915	-7.903089986991944
172904.627	25	0.92	-7.903089986991944
174126.021	25	0.925	-7.903089986991944
175892.8	25	0.93	-7.903089986991944
177473.025	25	0.935	-7.903089986991944
178662.4	25	0.94	-7.903089986991944
179557.0	25	0.945	-7.903089986991944
179878.0	25	0.95	-7.903089986991944
181117.629	25	0.955	-7.903089986991944
183788.2	25	0.96	-7.903089986991944
188062.043	25	0.965	-7.903089986991944
189313.8	25	0.97	-7.903089986991944
191652.789	25	0.975	-7.903089986991944
195264.8	25	0.98	-7.903089986991944
199963.2	25	0.985	-7.903089986991944
205073.408	25	0.99	-7.903089986991944
217003.746	25	0.995	-7.903089986991944
142444.863	50	0.5	-7.903089986991944
142897.82	50	0.505	-7.903089986991944
143385.348	50	0.51	-7.903089986991944
143707.469	50	0.515	-7.903089986991944
144063.838	50	0.52	-7.903089986991944
144562.531	50	0.525	-7.903089986991944
145173.394	50	0.53	-7.903089986991944
145306.485	50	0.535	-7.903089986991944
145574.015	50	0.54	-7.903089986991944
146146.938	50	0.545	-7.903089986991944
146649.317	50	0.55	-7.903089986991944
147406.949	50	0.555	-7.903089986991944
147764.262	50	0.56	-7.903089986991944
148181.316	50	0.565	-7.903089986991944
148546.32	50	0.57	-7.903089986991944
148828.262	50	0.575	-7.903089986991944
150056.167	50	0.58	-7.903089986991944
150314.738	50	0.585	-7.903089986991944
150893.443	50	0.59	-7.903089986991944
151549.855	50	0.595	-7.903089986991944
152092.571	50	0.6	-7.903089986991944
152898.329	50	0.605	-7.903089986991944
153450.757	50	0.61	-7.903089986991944
153998.963	50	0.615	-7.903089986991944
154557.771	50	0.62	-7.903089986991944
155117.875	50	0.625	-7.903089986991944
155822.877	50	0.63	-7.903089986991944
156064.114	50	0.635	-7.903089986991944
156467.409	50	0.64	-7.903089986991944
156917.227	50	0.645	-7.903089986991944
157431.059	50	0.65	-7.903089986991944
158137.526	50	0.655	-7.903089986991944
158397.757	50	0.66	-7.903089986991944
158682.373	50	0.665	-7.903089986991944
158767.294	50	0.67	-7.903089986991944
159328.096	50	0.675	-7.903089986991944
159519.387	50	0.68	-7.903089986991944
159816.716	50	0.685	-7.903089986991944
160378.216	50	0.69	-7.903089986991944
160979.952	50	0.695	-7.903089986991944
161287.236	50	0.7	-7.903089986991944
161455.167	50	0.705	-7.903089986991944
161760.929	50	0.71	-7.903089986991944
162237.629	50	0.715	-7.903089986991944
162937.164	50	0.72	-7.903089986991944
163591.59	50	0.725	-7.903089986991944
163842.906	50	0.73	-7.903089986991944
164369.481	50	0.735	-7.903089986991944
164723.13	50	0.74	-7.903089986991944
164971.126	50	0.745	-7.903089986991944
165277.276	50	0.75	-7.903089986991944
165566.677	50	0.755	-7.903089986991944
166156.711	50	0.76	-7.903089986991944
166751.59	50	0.765	-7.903089986991944
167429.865	50	0.77	-7.903089986991944
168028.714	50	0.775	-7.903089986991944
168725.2	50	0.78	-7.903089986991944
169103.451	50	0.785	-7.903089986991944
169759.072	50	0.79	-7.903089986991944
170266.914	50	0.795	-7.903089986991944
170772.727	50	0.8	-7.903089986991944
171285.897	50	0.805	-7.903089986991944
171977.977	50	0.81	-7.903089986991944
172419.254	50	0.815	-7.903089986991944
172840.889	50	0.82	-7.903089986991944
173036.954	50	0.825	-7.903089986991944
173705.197	50	0.83	-7.903089986991944
174199.051	50	0.835	-7.903089986991944
