S*_score	SNP_num	quantile	log(local_recomb_rate)
111797.556	25	0.5	-7.903089986991944
113160.54	25	0.505	-7.903089986991944
113620.857	25	0.51	-7.903089986991944
114276.114	25	0.515	-7.903089986991944
115103.573	25	0.52	-7.903089986991944
116013.091	25	0.525	-7.903089986991944
117341.6	25	0.53	-7.903089986991944
117626.4	25	0.535	-7.903089986991944
118373.2	25	0.54	-7.903089986991944
119042.76	25	0.545	-7.903089986991944
119316.0	25	0.55	-7.903089986991944
119944.673	25	0.555	-7.903089986991944
120480.96	25	0.56	-7.903089986991944
121290.56	25	0.565	-7.903089986991944
122273.56	25	0.57	-7.903089986991944
122882.4	25	0.575	-7.903089986991944
123420.7	25	0.58	-7.903089986991944
123972.8	25	0.585	-7.903089986991944
124273.6	25	0.59	-7.903089986991944
124675.6	25	0.595	-7.903089986991944
125039.0	25	0.6	-7.903089986991944
125487.2	25	0.605	-7.903089986991944
125709.44	25	0.61	-7.903089986991944
125885.333	25	0.615	-7.903089986991944
126743.2	25	0.62	-7.903089986991944
127100.0	25	0.625	-7.903089986991944
128272.0	25	0.63	-7.903089986991944
128595.352	25	0.635	-7.903089986991944
130076.533	25	0.64	-7.903089986991944
130673.6	25	0.645	-7.903089986991944
130962.092	25	0.65	-7.903089986991944
131697.6	25	0.655	-7.903089986991944
132703.314	25	0.66	-7.903089986991944
133241.6	25	0.665	-7.903089986991944
133834.4	25	0.67	-7.903089986991944
134275.333	25	0.675	-7.903089986991944
134719.2	25	0.68	-7.903089986991944
135425.6	25	0.685	-7.903089986991944
135782.56	25	0.69	-7.903089986991944
136554.489	25	0.695	-7.903089986991944
137686.85	25	0.7	-7.903089986991944
139194.4	25	0.705	-7.903089986991944
139505.8	25	0.71	-7.903089986991944
139987.2	25	0.715	-7.903089986991944
140487.223	25	0.72	-7.903089986991944
141452.0	25	0.725	-7.903089986991944
141862.4	25	0.73	-7.903089986991944
143307.6	25	0.735	-7.903089986991944
144616.227	25	0.74	-7.903089986991944
144967.2	25	0.745	-7.903089986991944
145341.0	25	0.75	-7.903089986991944
145736.4	25	0.755	-7.903089986991944
146382.971	25	0.76	-7.903089986991944
146839.429	25	0.765	-7.903089986991944
146985.143	25	0.77	-7.903089986991944
147328.8	25	0.775	-7.903089986991944
148284.8	25	0.78	-7.903089986991944
148590.095	25	0.785	-7.903089986991944
149345.88	25	0.79	-7.903089986991944
150234.857	25	0.795	-7.903089986991944
