S*_score	SNP_num	quantile	log(local_recomb_rate)
116530.0	25	0.5	-7.903089986991944
117309.5	25	0.505	-7.903089986991944
117458.8	25	0.51	-7.903089986991944
118063.0	25	0.515	-7.903089986991944
118900.0	25	0.52	-7.903089986991944
119470.0	25	0.525	-7.903089986991944
119726.0	25	0.53	-7.903089986991944
119837.95	25	0.535	-7.903089986991944
120036.0	25	0.54	-7.903089986991944
120387.5	25	0.545	-7.903089986991944
120598.333	25	0.55	-7.903089986991944
120972.0	25	0.555	-7.903089986991944
121542.667	25	0.56	-7.903089986991944
122609.0	25	0.565	-7.903089986991944
122798.0	25	0.57	-7.903089986991944
122995.0	25	0.575	-7.903089986991944
123573.2	25	0.58	-7.903089986991944
123993.0	25	0.585	-7.903089986991944
124843.7	25	0.59	-7.903089986991944
125192.35	25	0.595	-7.903089986991944
125460.0	25	0.6	-7.903089986991944
125965.0	25	0.605	-7.903089986991944
127560.0	25	0.61	-7.903089986991944
128961.786	25	0.615	-7.903089986991944
129300.0	25	0.62	-7.903089986991944
129391.591	25	0.625	-7.903089986991944
130551.9	25	0.63	-7.903089986991944
131168.65	25	0.635	-7.903089986991944
131356.0	25	0.64	-7.903089986991944
132095.933	25	0.645	-7.903089986991944
132300.0	25	0.65	-7.903089986991944
132453.5	25	0.655	-7.903089986991944
132975.6	25	0.66	-7.903089986991944
133256.525	25	0.665	-7.903089986991944
133609.907	25	0.67	-7.903089986991944
134175.0	25	0.675	-7.903089986991944
134676.0	25	0.68	-7.903089986991944
135606.8	25	0.685	-7.903089986991944
135758.0	25	0.69	-7.903089986991944
136095.85	25	0.695	-7.903089986991944
136340.0	25	0.7	-7.903089986991944
136845.436	25	0.705	-7.903089986991944
137094.286	25	0.71	-7.903089986991944
137217.286	25	0.715	-7.903089986991944
138248.0	25	0.72	-7.903089986991944
138477.857	25	0.725	-7.903089986991944
138718.0	25	0.73	-7.903089986991944
140359.357	25	0.735	-7.903089986991944
141004.0	25	0.74	-7.903089986991944
141788.25	25	0.745	-7.903089986991944
143545.714	25	0.75	-7.903089986991944
144551.0	25	0.755	-7.903089986991944
145336.2	25	0.76	-7.903089986991944
145673.164	25	0.765	-7.903089986991944
146046.329	25	0.77	-7.903089986991944
146430.0	25	0.775	-7.903089986991944
147360.0	25	0.78	-7.903089986991944
148730.4	25	0.785	-7.903089986991944
149911.271	25	0.79	-7.903089986991944
150465.0	25	0.795	-7.903089986991944
151140.0	25	0.8	-7.903089986991944
152343.167	25	0.805	-7.903089986991944
152892.0	25	0.81	-7.903089986991944
153281.429	25	0.815	-7.903089986991944
154224.0	25	0.82	-7.903089986991944
154806.964	25	0.825	-7.903089986991944
155196.4	25	0.83	-7.903089986991944
155454.2	25	0.835	-7.903089986991944
156980.0	25	0.84	-7.903089986991944
157470.4	25	0.845	-7.903089986991944
158344.286	25	0.85	-7.903089986991944
160085.0	25	0.855	-7.903089986991944
160880.0	25	0.86	-7.903089986991944
161111.714	25	0.865	-7.903089986991944
161990.429	25	0.87	-7.903089986991944
163606.083	25	0.875	-7.903089986991944
164839.257	25	0.88	-7.903089986991944
